Afghanistan;32527000;48.43;26.7;32;83;8.26;0.1;0.1;0;5.27;27.8;18.47;8.4;31.9;55.3;0.4;45.9;1.18;23.87;51.47;6.21;7.03;8.74;9.46;5;2;1;Azar;Anoushirvan;Asa;Atash;Awrang;Armaghan;Armagan;Shahram;Hamasa;Farhang;Shahryar;Shaya;Kaihan;Kamyar;Matteen;Merzad;Morad;Babur;Behrang;Esfandyar;Faramarz;Farrin;Farshad;Farzad;Houshmand;Jahandar;Jahangeer;Jahangir;Kosha;Koshan;Mehrab;Mehran;Mehrzad;Mirwais;Omaid;Paiman;Parsa;Rastin;Sasan;Shuhab;Siawash;Zemar;Behnam;Dehqan;Fahran;Fariad;Fariborz;Farzam;Farzin;Feda;Fraidun;Housyar;Jahanshah;Jaweed;Jawid;Kaiyan;Kambiz;Kamshad;Kourash;Mahyar;Mastana;Mehrak;Mehrang;Mehrdad;Mitra;Naraiman;Niyoosha;Nku;Osman;Padshah;Pazhman;Pendar;Poya;Roozbeh;Salar;Sepehr;Shahbaz;Shahrdad;Shahrukh;Siamak;Wasim;Yasir;Zalmai;Kontar;Rashid;Kambas;Kambis;Rashidi;Zelgai;;;;;;;;;;;;Afshan;Amina;Afsoon;Anoosheh;Avizeh;Arghavan;Azin;Asal;Asman;Mina;Neelab;Shola;Samira;Setara;Gulpari;Khaterah;Kinah;Mehri;Najela;Noushin;Badria;Belourine;Boosah;Delaram;Delbar;Fareiba;Fila;Golbahar;Lala;Mahdokht;Nahal;Nastaran;Niki;Parween;Rasa;Simin;Behrukh;Belour;Farrukh;Farrukhzad;Fereshteh;Forogh;Forozan;Fruzan;Giti;Gulnar;Gulnaz;Huma;Khandan;Khatira;Mahsa;Mahwash;Minoo;Muzhdah;Nazy;Negar;Nikoo;Nyawela;Parand;Paywand;Reshawna;Saghar;Sahba;Shahzadah;Shararah;Sheeftah;Shogofa;Shokouh;Sholah;Yagana;Yakta;Shameem;Saaman;Shahrbano;Rashida;Sheeva;Souzan;Freba;Paymaneh;;;;;;;;;;;;;;;;;;;;;;Khan;Ahmadi;Safi;Noori;Ahmad;Azizi;Rahimi;Ahmadzai;Sadat;Amiri;Karimi;Shah;Hashimi;Rahmani;Sultani;Wardak;Afghan;Habibi;Mohammadi;Amin;Nazari;Jan;Ullah;Hakimi;Azimi;Haidari;Kakar;Wafa;Habib;Sharifi;Hussaini;Akbari;Wali;Hamdard;Stanikzai;Aziz;Niazi;Ali;Shams;Hamidi;Popal;Faizi;Sediqi;Amini;Rahman;Momand;Haidary;Mohammad;Shirzad;Shinwari;Ibrahimi;Ahmady;Tanha;Hashemi;Hotak;Nabi;Hussain;Sahil;Zia;Sarwari;Afzali;Mohmand;Singh;Bashir;Samim;Gul;Sherzad;Omari;Nawabi;Samadi;Zazai;Sarwary;Naseri;Osmani;Fazli;Mangal;Zaki;Amiry;Noor;Hassan;Barakzai;Mir;Rahim;Anwari;Sahak;Jafari;Omar;Zadran;Kumar;Noorzai;Khalil;Basir;Rasooli;Mahmood;Iqbal;Siddiqi;Quraishi;Sharif;Bakhshi;Sadiq;Hamid;Faqiri;Fahim;Ansari;Qaderi;Wahidi;Khalid;Akbar;Hameed;Ahadi;Saleh;Akbary;Shafiq;Salehi;Danish;Masood;Abid;Yousufi;Kohistani;Mayar;Abdul;Omid;Nasiri;Walizada;Agha;Waheed;Yaqubi;Sadaat;Zahid;Rashidi;Sidiqi;Hemat;Ebrahimi;Alam;Nabizada;Jalali;Kamal;Sahar;Seddiqi;Farid;Farhad;Alizada;Hayat;Naseer;Hassani;Malik;Popalzai;Sayed;Gurung;Sakhi;Mashal;Hakim;Shirzai;Rezai;Haji;Faizy;Dost;Rashid;Sherzai;Malikzada;Jalal;Joya;Wahab;Saadat;Jawad;Naderi;Nasrat;Mukhtar;Abdullah;Durrani;Javed;Ghafoori;Zaheer;Aryan;Yousufzai;Ayubi;Aria;Mahmoodi;Arian;Waziri;Jamal;Sadiqi;Aman;Zaman;Hashmi;Kabir;Mansoor;Nazary;Muradi;Azami;Khaliqi;Barekzai;Hadi;Sahel;Ahmed;Zahir;Latifi;Sahibzada;Halim;Bayat;0
Albania;2889000;50.4;57.41;100;100;63.25;0;0;0;30.82;28.96;15.2;19.2;93.2;95.1;8.2;52.1;1.99;96.77;98.37;1.12;1.37;1.25;1.53;3;0;0;Noel;Joel;Mateo;Ergi;Luis;Aron;Samuel;Roan;Roel;Xhoel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Amelia;Ajla;Melisa;Amelija;Klea;Sara;Kejsi;Noemi;Alesia;Leandra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hoxha;Gashi;Krasniqi;Berisha;Shehu;Shala;Morina;Cela;Dervishi;Mehmeti;Osmani;Prifti;Hasani;Rexhepi;Kastrati;Kurti;Hyseni;Koci;Kola;Spahiu;Shabani;Beqiri;Marku;Ahmeti;Gjoni;Hoti;Ibrahimi;Bajrami;Aliu;Rama;Elezi;Sadiku;Kryeziu;Halili;Mustafa;Basha;Leka;Bytyqi;Gjoka;Salihu;Sula;Sinani;Muca;Zeneli;Hysa;Ademi;Aliaj;Abazi;Balla;Kelmendi;Bardhi;Isufi;Mema;Malaj;Gjini;Ramadani;Islami;Bajraktari;Bregu;Kodra;Murati;Selimi;Jashari;Tahiri;Lleshi;Asllani;Duka;Zeqiri;Arapi;Latifi;Rexha;Lika;Maloku;Hoxhaj;Selmani;Kraja;Caushi;Domi;Hajdari;Gega;Deda;Ismaili;Agolli;Bushi;Shahini;Meta;Thaqi;Zeka;Zaimi;Koka;Collaku;Veliu;Gjika;Uka;Kabashi;Dema;Hasanaj;Lala;Toska;Kamberi;Xhafa;Sokoli;Bala;Papa;Maliqi;Doci;Cani;Duro;Dibra;Syla;Balliu;Gjata;Daci;Hasa;Guri;Jakupi;Ahmetaj;Haxhiu;Haliti;Idrizi;Kuqi;Neziri;Bushati;Tabaku;Metaj;Kadriu;Halilaj;Brahimi;Ymeri;Haziri;Elshani;Kuka;Sejdiu;Avdiu;Lila;Hajdini;Dhima;Saraci;Shyti;Sylejmani;Berberi;Laci;Karaj;Canaj;Hysenaj;Nushi;Demiri;Shehaj;Shehi;Shaqiri;Doda;Ndreu;Xhelili;Tirana;Myftari;Sulaj;Kuci;Molla;Hysi;Peci;Alla;Ajeti;Dashi;Mucaj;Muka;Halimi;Dauti;Kosova;Ruci;Veseli;Shkurti;Arifi;Jani;Ramaj;Sina;Shkembi;Limani;Azemi;Dedja;Lamaj;Seferi;Smith;Muja;Musliu;Gjergji;Mezini;Imeri;Begaj;Bega;Skenderi;Miftari;Fazliu;Qerimi;Sahiti;Likaj;Tola;Goga;Nikolla;Xhaferi;Prendi;0
Algeria;39667000;49.69;70.73;100;100;38.2;0.1;0.1;0;40.32;35.3;16.1;9.2;87.6;83.6;0.4;45.9;0.61;73.06;86.13;2.05;2.32;2.4;2.68;4;1;1;Abdalalim;Abdalhakim;Farook;Abderrahman;Abba;Arron;Abdalsami;Abdalrashid;Abdallah;Abubakr;Akbar;Eisa;Safin;Karim;Abbas;Abdaljabbar;Absa;Absalom;Ajmal;Abdalmatin;Able;Abdalbari;Abdalqudir;Abul;Abbot;Suleiman;Basem;Gadiel;Mehmet;Ebrahim;Kaeleb;Matin;Vasily;Boulus;Rami;Azhaire;Dawud;Faris;Musa;Sami;Allah;Asfour;Borak;Latif;Layth;Tarik;Bilal;Hakim;Ammar;Asad;Butrus;Fshd;Jamel;Kadir;Kahill;Khaled;Riyaaz;Bassam;Islem;Khlil;Anissa;Diyaaldin;Farran;Firdos;Mansour;Najee;Nas;Nasim;Rakin;Ramy;Samman;Saqr;Shadi;Shafiq;Tarick;Taysir;Wahib;Walid;Zero;Farid;Hamid;Mustafa;Faruq;Harounalrachid;Jamiel;Kamillo;Kareef;Karif;Sahir;Sak;Seyed;Hakeem;Islam;Baqer;Dabir;Gadi;Gamali;Hafiz;Hamad;;Akila;Adalia;Aicha;Alimaia;Isra;Asianne;Maleka;Damali;Safiwah;Allihmyir;Azhara;Maysun;Amany;Kamille;Allie;Amirah;Azima;Marella;Romina;Taruh;Amapola;Arub;Hala;Inara;Mada;Maysa;Noura;Zuleyka;Imane;Leilia;Lela;Lyla;Aliyah;Alli;Asfoureh;Buthaynah;Feryal;Kadira;Leilah;Yazmin;Zahrah;Zenith;Amira;Asma;Samia;Aishah;Aliya;Allyiah;Ayska;Karima;Najila;Shadia;Zaina;Samiah;Alia;Helima;Keri;Manaar;Mayyadah;Nisaa;Raja;Shahira;Yasmeen;Zayda;Ze;Khalida;Azhar;Bahira;Bidiana;Buthainah;Farhana;Intisar;Kahlilia;Lamis;Mahlah;Munira;Noor;Rahi;Rowa;Sakina;Amineh;Duaa;Halah;Intisara;Intisaza;Jamelia;Jaydra;Jazmynn;Kery;Khadijah;Lamya;Mahalah;Mahalar;Mahelia;Nowa;Nudara;Peridot;Phoenyx;Samm;;Ait;Mohamed;Ben;Hadj;Amine;Ahmed;Ali;Slimani;Hakim;Saidi;Brahimi;Cherif;Touati;Saadi;Karim;Mansouri;Haddad;Benali;Yahiaoui;Hamza;Taleb;Salhi;Messaoudi;Mimi;Sahraoui;Ould;Bouzid;Moussaoui;Dahmani;Kamel;Kadi;Belhadj;Said;Hadji;Fares;Kadri;Meziane;Mokhtari;Malek;Houari;Ziani;Mohammed;Salah;Khaled;Benyahia;Nait;Abdou;Rahmani;Chabane;Achour;Youcef;Benaissa;Aziz;Toumi;Talbi;Belaid;Merabet;Abbas;Madani;Nounou;Taibi;Mokhtar;Abed;Salem;Bel;Larbi;Daoud;Dadi;Hamidi;Zaki;Cherifi;Hamdi;Mansour;Ouali;Sami;Bouziane;Bouzidi;Chaib;Ameur;Zitouni;Mokrani;Dib;Arab;Amara;Zaidi;Djamel;Amrani;Nasri;Omar;Yousfi;Aissaoui;Samir;Brahim;Chergui;Ziane;Belkacem;Kaci;Hocine;Yacine;Farouk;Bouras;Azzouz;Mebarki;Bensalem;Habib;Salim;Khaldi;Yahia;Nina;Halim;Lounis;Malik;Zouaoui;Nour;Meziani;Daoudi;Bacha;Saidani;Kara;Belarbi;Sousou;Zerrouki;Mourad;Bou;Soltani;Abdallah;Sam;Salmi;Khelifa;Hachemi;Walid;Amin;Chikh;Mahmoudi;Kaddour;Belkadi;Khelifi;Belkacemi;Algerie;Zidane;Ramdani;Amar;Hassani;Abd;Djoudi;Bachir;Zizou;Rachid;Makhlouf;Lamri;Abdelkader;Gasmi;Nacer;Saad;Smail;Kada;Abdi;Rahal;Boukhalfa;Abdel;Adel;Hamid;Amrane;Mehdi;Baba;Zaoui;Saoudi;Alger;Sofiane;Abdelli;Barca;Dali;Seddiki;Si;Eddine;Nabil;Aissa;Moussa;Madi;Benamara;Benamar;Amari;Nouri;Dahmane;Rabah;Mahdi;Ferhat;Mohammedi;Rahim;Laib;Benyoucef;Bouaziz;Farid;Ayad;Ayoub;Berkane;Khelil;Sayah;Kader;Mustapha;0
American Samoa;56000;49.23;87.2;45.45;60.3;29.78;0;0;0;15.59;42.69;7.18;7.18;62.5;100;12.8;40.6;41.8;99.12;98.91;2.03;2.41;2.43;2.89;4;3;0;Oliver;Jack;William;James;Benjamin;Mason;Hunter;Charlie;Liam;Jacob;Noah;Thomas;Max;Lucas;George;Samuel;Ryan;Alexander;Ethan;Cooper;Carter;Jackson;Elijah;Leo;Lachlan;Joshua;Blake;Daniel;Henry;Isaac;Eli;Oscar;Joseph;Braxton;Luca;Luke;Finn;Riley;Jayden;Beau;Harry;Harrison;Levi;Lincoln;Connor;Archie;Jaxon;Tyler;Toby;Dylan;Caleb;Nathan;Flynn;Ryder;Logan;Hugo;Matthew;Michael;Arlo;Aiden;Ezra;Theodore;Xavier;Zachary;Ashton;Theo;Sebastian;Patrick;Archer;Jake;Fletcher;Angus;Felix;Asher;Grayson;Austin;Hudson;John;Charles;Aaron;Adam;Roman;David;Louis;Edward;Phoenix;Nixon;Kayden;Cameron;Alex;Harley;Kingston;Isaiah;Gabriel;Jordan;Arthur;Nikau;Jesse;Quinn;Harvey;Olivia;Charlotte;Harper;Sophie;Emily;Ella;Isla;Mia;Amelia;Isabella;Ruby;Grace;Emma;Chloe;Ava;Lucy;Zoe;Mila;Sophia;Lily;Georgia;Aria;Scarlett;Eva;Evelyn;Willow;Isabelle;Hazel;Hannah;Jessica;Ivy;Evie;Abigail;Maia;Madison;Elizabeth;Maddison;Sienna;Indie;Ellie;Matilda;Paige;Stella;Olive;Poppy;Millie;Zara;Alice;Ayla;Mackenzie;Layla;Piper;Holly;Summer;Peyton;Rose;Victoria;Violet;Quinn;Eden;Riley;Anna;Sofia;Phoebe;Thea;Zoey;Leah;Florence;Charlie;Lilly;Bella;Annabelle;Madeleine;Frankie;Jasmine;Alexis;Addison;Nina;Penelope;Harriet;Aaliyah;Skyla;Jade;Sadie;Samantha;Sarah;Keira;Elsie;Emilia;Eleanor;Ariana;Molly;Daisy;Amber;Nevaeh;Freya;Aurora;Imogen;Lydia;Lola;Smith;Smith;Fuimaono;Lee;Jones;Brown;Khan;Samuelu;Kumar;Ioane;Thompson;Tagaloa;Wang;Williams;Johnson;Liu;Yandall;Mauga;Tavai;Singh;Lam;Morgan;Solomona;Li;Sunia;Martin;Maiava;Wilson;Ripley;King;Miller;Tuiolosega;Tupuola;Tuiasosopo;Taylor;Teo;Solaita;Green;Mamea;Chen;Gomez;Jackson;Pan;Lin;Fano;Tufele;Magalei;Young;Satele;Saelua;Faumuina;Lefiti;Mailo;Langkilde;Torres;Fruean;Ho;Lutu;Talamoa;Lui;Ali;Foster;Peau;Purcell;Kim;Patel;Afalava;Tauiliili;Sualevai;Passi;Grey;Niuatoa;Meleisea;Scanlan;Mose;Lafaele;Tago;Sagapolutele;Betham;Thomas;Failauga;Allen;Hunkin;Amisone;Soliai;Pritchard;Fanene;Shah;Mavaega;Tuigamala;William;Pereira;Amosa;Seui;Hunt;Sataua;Stevens;Falealii;Adams;Faasili;Moore;Laulu;Posala;Ieremia;Sharma;He;Puni;Raj;Veavea;Leiato;Leota;Zodiacal;Tanielu;Sagiao;Tulafono;Mulitalo;Savea;Enesi;Willis;Hudson;Husseini;Taase;Anderson;John;Uiagalelei;Sewell;Gurr;Wu;Yang;Petaia;Matautia;Togia;Wong;Perez;Tanuvasa;Samuel;Frost;Godinet;Zhang;Poumele;Haleck;Poasa;Galeai;Voigt;Paopao;Mayer;Schuster;Parker;Lopez;Tuitele;Laumoli;Olsen;Sopoaga;Huang;Mataese;Ropeti;Sevaaetasi;Ala;Reid;Emory;Tua;Hall;Paul;Collins;Anandan;Tuilagi;Grant;Zhao;Iuli;Tinitali;Sakaria;Vaeao;Pua;Vaouli;Stewart;Auelua;Mohamed;Kitiona;Salavea;Wells;Steffany;Man;Sword;McCoy;Helg;Puletasi;Tao;Yuen;Atafua;Aumoeualogo;Tufono;Leituala;Paulo;Roberts;Lauti;Adam;Yu;Malauulu;Maluia;Iamanu;0
Andorra;70000;51.14;85.12;100;100;96.91;0;0;0;103.74;30.13;10.21;10.09;100;100;28.4;38.5;59.71;100;100;0.19;0.23;0.26;0.31;2;0;0;Lucas;Nil;MartÌ;Eric;Adri?;Enzo;Liam;Rodrigo;Alex;Biel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Alba;Janna;Lia;Aina;Ainoa;Julia;Laia;Lara;Maria;Martina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Garcia;Lopez;Martinez;Rodriguez;Sanchez;Perez;Fernandez;Gonzalez;Gomez;Martin;Moreno;Silva;Armengol;Ruiz;Torres;Smith;Mora;Pons;Alvarez;Pereira;Castillo;Vidal;Jimenez;Pujol;Costa;Font;Diaz;Tomas;Rossell;Sala;Rubio;Fernandes;Grau;Vila;Castro;Marti;Roca;Hernandez;Puig;Alonso;Ferrer;Gil;Navarro;Rodrigues;Pascual;Ramos;Gutierrez;Zamora;Vazquez;Casals;Soler;Altimir;Ortega;Santos;Martins;Blanco;Cerqueda;Bonet;Mas;Areny;Sola;Mu?oz;Cornella;Delgado;Iglesias;Valls;Dominguez;Serrano;Medina;Escoda;Molina;Lima;Palau;Serra;Iba?ez;Badia;Ros;Guerra;Mateu;Calvo;Marin;Baro;Pinto;Casas;Farre;Ferreira;Sansa;Prat;Lorenzo;Gracia;Sole;Riba;Cruz;Romero;Sousa;Flores;Carvalho;Arroyo;Campos;Soto;Teixeira;Montane;Gomes;Obiols;Pla;Codina;Quintana;Miro;Fajardo;Esteve;Pallas;Nadal;Ribeiro;Pallares;Guerrero;Casal;Rey;Rovira;Vilanova;Ribes;Riera;Vieira;Puigdemasa;Gimenez;Porqueres;Macia;Pintat;Soares;Roig;Ubach;Garca;Majoral;March;Ribo;Segarra;Albert;Franco;Canals;Sans;Prats;Suarez;Rodrguez;Cardona;Bertran;Maestre;Johnson;Guitart;Coll;Casadevall;Guasch;Bosch;Rodrigo;Gali;Montes;Capdevila;Pujal;Montero;Gallego;Rosell;Haro;Cortes;Ojeda;Ripoll;Torra;Vilaplana;Sanz;Estevez;Solsona;Miquel;Filloy;Vela;Herrera;Doe;Servat;Carmona;Crespo;Fuentes;Salvador;Compte;Alves;Gibert;Gras;Prieto;Soriano;Jose;Medrano;Vives;Oliveira;Ribera;Marsal;dos Santos;Jordana;Paredes;Miranda;Silvestre;Ramirez;Ribas;Naudi;Collado;Raguig;0
Angola;25022000;50.38;44.05;6;83;12.4;0.9;0.5;0;20.24;42.72;26.72;26.72;51.6;49;2.81;21.91;0.43;60.74;81.97;8.79;10.37;14.89;16.46;9;0;1;Abilio;Lukeny;Helmer;Johnson;Nomita Sri Hansayani;Akili;Armando;Chase;Delvanio;Denzel;Edson;Ilidio;Jawad;Nimi;Nkrumah;Wilmer;Zulu;Adilson;Alakai;Amit;Auren;Charlon;Dinho;Divon;Edmar;Eser;Euclides;Francisco;Graison;Hanameel;Henda;Isidro;Ivandro;Janison;Jesualdo;Josemar;Jovani;Kamata;Kendra;Kenneth;Keven;Kinza;Kwame;Lenz;Lohany;Mackenzie;M·rio;Medard;Mikel;Nova;Pereira;Prosper;Ramiro;Sanjar;Shay;Stuart;Tola;Vassily;Vianney;Yero;Zap;Zilla;A Luong An;Aaron;Abi;Abiba;Abu;Acher;Adao;Adelard;Aden;Adilson Quarta De Carvalho;Adnildo;Adriano;Aidan;Aidee;Akemy;Akif;Alan;Aldo;Alirick;Aloisi;Alston;AmÛs Jorge;Anakleto;Andersson;Andy;¬ngelo;Arlan;Arnold;Ashley;Astor;Ayhame;Aymen;Azania;Aziz;Baptista;Belarmino;Bernardo;Bezaleel;Weza;Loide;Marinela;Milja;Shelby;Winny;Anifa;Balbina;Djanina;Eriza;Janeth;Kendra;Ketura;Melodi;Nataniela;Nordana;Nuria;Adelina;Adjara;Beliana;Benazir;Edma;Elaisa;Gilsia;Imani;Jaela;Katiana;Keter;Kimberly;Leocadia;Lorena;Lucinda;Nelma;Rhona;Rossana;Wandy;Winnie;Aida;Amy-Aminata;Ayhame;Beatriz;Berivan;Brite;Caleed;Carla;Cayenne;Celma;Chael;Charlotte;Deborah;Denzel;Diana;Djamayra;Djamila;Dominick;Dulcinia;Egma;Elizeth;Eula;Evalina;Evania;Fatoumata;Felicidade;Graciete;Hailey;Hasiel;Heidy;Helena;Helga;Indira;Inga;Ires;Irina;Isilda;Itzaina;Jenna;Jo?o;Joseth;Joyceline;Kaciane;Kaira;Kamila;Kassia;Laurinda;Liana;Liliana;Lisandra;Loriana;Lucrecia;Mahalia;Margarida;Mayra;Nadiara;Narissa;Nelia;Nyura;Onika;Patricia;Paulina;Ruth;Manuel;Domingos;Fernandes;Neto;Ferreira;Gomes;Antonio;Pedro;Francisco;Almeida;Pereira;Lopes;Oliveira;Martins;dos Santos;Afonso;Pinto;Miguel;Dias;Mendes;Paulo;da Silva;Goncalves;Teixeira;Gaspar;Cardoso;Monteiro;Correia;Joao;Mateus;Baptista;Marques;Agostinho;Pascoal;Morais;Andre;Fonseca;Sebastiao;Nascimento;Cunha;Carlos;Simao;Luis;Nunes;Jorge;Tavares;Junior;da Costa;Alberto;Barros;Machado;Bernardo;Alves;Lima;LourenÁo;Andrade;Fernando;Augusto;Filipe;Miranda;Joaquim;Neves;Coelho;Diogo;Rocha;Borges;Pires;Lemos;Alexandre;Matos;Figueiredo;Faria;Araujo;Bento;Freitas;Inacio;Duarte;Brito;Reis;Eduardo;Amaral;Henriques;Caetano;Panzo;Alfredo;Simoes;Paulino;Tomas;Cabral;de Sousa;Azevedo;Moreira;Gourgel;Casimiro;Gonalves;Matias;Rosa;Pinheiro;Antunes;Dala;Ventura;Fortunato;Salvador;Bumba;Bartolomeu;Melo;Felix;Barbosa;Vaz;Saraiva;Jacinto;Bastos;ConceiÁ?o;Mota;Gouveia;Paiva;Van-D˙nem;Armando;Menezes;Gama;Nicolau;Samuel;Viegas;Ambrosio;Jesus;Ferraz;Xavier;Sampaio;Gabriel;Nogueira;Luemba;Cordeiro;de Carvalho;Franco;Vasconcelos;Feliciano;Chaves;Leite;Dinis;de Almeida;Guimaraes;Faustino;Sambo;Figueira;Magalhaes;Fortes;Mario;Abreu;Pacheco;Paim;Ernesto;Julio;Amaro;Joo;Kiala;Victor;Adriano;Zau;Capita;Valente;Pitra;Avelino;Cristovao;Vunge;Tati;Lelo;Rafael;Silvestre;Pimentel;Celestino;Estevao;Moura;Henrique;Aguiar;Prata;Sardinha;Carneiro;Ngola;Gonga;Conde;Amado;Justino;da Cruz;Candido;Ingles;Gil;Clemente;Vemba;Macedo;Esteves;Martinho;Quintas;Baltazar;de Oliveira;Assis;Trindade;Guedes;Moniz;Varela;Ricardo;0
Antigua and Barbuda;92000;52.2;23.77;79.75;100;65.2;0;0;0;63.18;47.07;14.72;8.94;85.93;97.9;2.7;21.2;30.59;92.97;91.95;0.52;0.63;0.73;0.88;6;2;0;Reinier;Yudel;Edel;Alejandro;Karel;Aliet;Andy;Aniel;Arian;Ernesto;Jasiel;Maikel;Maykel;Roberto;Yanko;Alain;Alexey;Alian;Daris;Rainier;Renier;Dayron;Deylert;Edward;Felix;Floro;Haniel;Hiroki;Kaleb;Luis;Maikel Olea Marrero;Noslen;Odel;Orlando;Osmany;Rayner;Ruslan;Vajk;Wilder;Yadiel;Yasmani;Adniel;Ahmed;Alberto Armando;Aldo Christian;Alessandro;Alexander;Alfredo;Amel;Anthony;Antuan;Arabel;Arezki;Ari·n;Arioski;Arnaldo;Ashley;Beno;Big Dicks;Bismark;Brendon;Bui Viet Phuong;Chang;Christian;Cliff;Clifford;Cristian;Daniel;Danilo;Dannel;Dario;Dassiel;David;Daylan;Denny;Dervis;Eddy;Edilberto;Einar;Elcides;Elienne;Elvis;Emmanuel;Eric;Erick;Erlin;Eslan;Eslen;Fernando;Fl·via;Frank;Fred;Freddy;Gabriel;Gerald;Gohan;Grabiel;Guyon;Haile;Harald;Rachel;Idania;Arianna;Daylin;Anay;Kamila;Elianne;Daylen;Odalys;Yanara;Keilan;Liz;Annalie;Elienay;Elizabeth;Gillian;Lauren;Loraine;Maylin;Yadira;Adamina;Claudia;Daimy;Emely;Hanny;Irela;Laritza;Laura;Liset;Mariam;Maydelis;Aleida;Aleyna;Alianne;Aliet;Annia;Carolina;Diana;Dianelys;Gabriela;Ivet;Ivia;Janina;Lilliam;Linnet;Lismary;Lissandra;Lissette;Marise;Marlene;Noraly;Taimi;Vilmaris;Yamirka;Yelena;Yette;Zenia;Adria;Alt?nay;Amanda;Ana MarÌa;Anamarys;Anielka;Arlet;Aylin;Boka;Cosette;Dagmar;Daimery;Dalianys;Darlyn;Delinna;Denisley;Elaine;Elienai;Evisley;Giselle;Gretchen;Hiromi;Iliana;Iselda;Ivonne;Jaylah;Jennifer;Karimet;Keila;Kenia;Ketty;Leah;Legna;Leidy;Leyna;Lianne;Lilia;Lilibet;Linnette;Lisandra;Lisbet;Lisette;Lizandra;Joseph;James;Williams;Thomas;Browne;Francis;Samuel;Edwards;Richards;Charles;Roberts;Lewis;Benjamin;Henry;Simon;George;Smith;Martin;Jarvis;Davis;Spencer;Peters;Harris;Michael;Nicholas;Johnson;Isaac;Tonge;Christian;Jackson;Jacobs;King;Brown;Adams;Matthew;Phillip;Barnes;Gordon;Lee;Anthony;Warner;Richardson;Lake;Andrew;Burton;John;Gore;Goodwin;Baptiste;Grant;Abbott;Josiah;Philip;Parker;Whyte;Thompson;Knowles;Clarke;Christopher;Ambrose;Greene;Hadeed;Jones;Hodge;Daley;Knight;Emanuel;Hughes;Hill;Archibald;Bailey;Scotland;Hunte;Alexander;Frederick;Bird;Robinson;Antigua;Gardner;Gonsalves;David;Cornelius;Daniel;Meade;Payne;Greenaway;Nathaniel;Athill;Gomes;White;Solomon;Braithwaite;Mack;Watkins;Walker;Bowen;Quinland;Salmon;Miller;Pigott;Gilkes;Anderson;Looby;Ross;Graham;Farrell;Simmons;Campbell;Hector;Challenger;Lawrence;Mason;Jeffers;Jonas;Scott;Stevens;Potter;Kelsick;Jack;Otto;Crump;Rogers;Harrigan;Fernandez;Griffith;Hall;Beazer;Reid;Weste;Maynard;Lloyd;Nedd;Antonio;Armstrong;Singh;Humphreys;Southwell;Green;Bryan;Hurst;Phillips;Powell;Sheppard;Ferris;Shaw;Forde;Steele;Carter;Jeremiah;Wilson;Fenton;Moore;Mansoor;Perez;Benta;Rose;Holder;Byron;Watson;McDonald;Herbert;Pilgrim;Pryce;Colbourne;Yearwood;Weston;Marshall;Eustace;Walter;Murphy;Camacho;Luke;Mendes;Carty;Dublin;Turner;Alfred;Pelle;Paul;Emmanuel;Prince;Dyer;Joshua;Skerritt;Greenidge;Fleming;Samuels;Nelson;Reynolds;Teague;Martinez;Nathan;Belle;Taylor;Blair;Cochrane;Mannix;Abraham;Persaud;Doway;0
